년월,여객/화물,공항코드,공항명,상대공항코드,상대공항명,항공사,운항 출발,운항 도착,여객 출발,여객 도착,무임 출발,무임 도착,환승 출발,환승 도착,화물 출발,화물 도착,수하물 출발,수하물 도착,우편 출발,우편 도착,공급 출발,공급 도착,2LETTER,CARRIER,ROUTE,REGION,(총)출발 여객+환승
Oct-23,여객기,CJU,제주,KWJ,광주,AAR,152,152,"22,329","21,697",187,204,0,0,0,0,"127,200","110,304",0,0,"26,718","26,718",OZ,OZ,KWJ/CJU,DOM,"22,329"
Oct-23,여객기,CJU,제주,KWJ,광주,JJA,62,62,"11,083","10,900",63,93,0,0,1,0,"56,776","51,550",0,0,"11,718","11,718",7C,LCC,KWJ/CJU,DOM,"11,083"
Oct-23,여객기,CJU,제주,KWJ,광주,JNA,118,118,"20,819","20,481",185,157,0,0,0,0,"109,443","94,335",0,0,"22,244","22,244",LJ,LCC,KWJ/CJU,DOM,"20,819"
Oct-23,여객기,CJU,제주,KWJ,광주,KAL,96,96,"12,933","12,973",135,144,0,0,0,0,"72,867","66,712",0,0,"14,928","14,928",KE,KE,KWJ/CJU,DOM,"12,933"
Oct-23,여객기,CJU,제주,KWJ,광주,TWB,124,124,"21,829","21,788",219,213,0,0,0,0,"121,839","113,481",0,0,"23,436","23,436",TW,LCC,KWJ/CJU,DOM,"21,829"
Oct-23,여객기,CJU,제주,PUS,김해,ABL,366,339,"65,845","64,964",618,633,0,0,"101,488","98,246","358,982","333,465",0,0,"74,726","69,184",BX,LCC,PUS/CJU,DOM,"65,845"
Oct-23,여객기,CJU,제주,PUS,김해,JJA,201,201,"36,650","37,236",347,310,0,0,0,0,"217,211","223,012",0,0,"37,989","37,989",7C,LCC,PUS/CJU,DOM,"36,650"
Oct-23,여객기,CJU,제주,PUS,김해,JNA,124,124,"21,290","22,357",211,224,0,0,"10,480","29,586","126,128","121,553",0,0,"23,380","23,380",LJ,LCC,PUS/CJU,DOM,"21,290"
Oct-23,여객기,CJU,제주,PUS,김해,KAL,198,198,"32,542","33,982",302,358,0,0,"72,439","147,356","226,790","219,321",0,0,"35,352","35,352",KE,KE,PUS/CJU,DOM,"32,542"
Oct-23,여객기,CJU,제주,RSU,여수,AAR,62,62,"9,534","9,503",123,116,0,0,0,0,"50,723","49,371",0,0,"10,374","10,374",OZ,OZ,RSU/CJU,DOM,"9,534"
Oct-23,여객기,CJU,제주,RSU,여수,JNA,31,31,"5,709","5,696",68,81,0,0,0,0,"36,459","31,278",0,0,"5,859","5,859",LJ,LCC,RSU/CJU,DOM,"5,709"
Oct-23,여객기,CJU,제주,RSU,여수,KAL,3,3,362,262,4,3,0,0,0,0,"1,839","1,133",0,0,420,420,KE,KE,RSU/CJU,DOM,362
Oct-23,여객기,CJU,제주,TAE,대구,AAR,90,90,"13,439","13,752",132,146,0,0,0,0,"76,553","76,497",0,0,"15,444","15,444",OZ,OZ,TAE/CJU,DOM,"13,439"
Oct-23,여객기,CJU,제주,TAE,대구,JJA,62,62,"11,213","11,269",172,105,0,0,0,0,"68,684","56,885",0,0,"11,718","11,718",7C,LCC,TAE/CJU,DOM,"11,213"
Oct-23,여객기,CJU,제주,TAE,대구,JNA,152,152,"26,489","26,950",297,347,0,0,0,0,"141,433","135,055",0,0,"28,641","28,641",LJ,LCC,TAE/CJU,DOM,"26,489"
Oct-23,여객기,CJU,제주,TAE,대구,KAL,6,6,835,741,9,10,0,0,0,0,"3,998","2,983",0,0,840,840,KE,KE,TAE/CJU,DOM,835
Oct-23,여객기,CJU,제주,TAE,대구,TWB,205,205,"36,611","37,526",326,375,0,0,"4,304","26,059","199,326","172,012",0,0,"38,556","38,745",TW,LCC,TAE/CJU,DOM,"36,611"
Oct-23,여객기,CJU,제주,USN,울산,KAL,31,31,"4,153","4,241",128,129,0,0,0,0,"25,989","24,661",0,0,"4,340","4,340",KE,KE,USN/CJU,DOM,"4,153"
Oct-23,여객기,CJU,제주,WJU,원주,JNA,62,62,"10,211","9,866",130,138,0,0,0,0,"60,016","52,825",0,0,"11,718","11,718",LJ,LCC,WJU/CJU,DOM,"10,211"
Oct-23,여객기,GMP,김포,CJU,제주,AAR,829,834,"154,127","165,504","1,682","1,881",0,0,"671,815","836,565","848,620","953,330",0,0,"179,392","180,469",OZ,OZ,GMP/CJU,DOM,"154,127"
Oct-23,여객기,GMP,김포,CJU,제주,ABL,245,218,"44,928","40,660",373,345,0,0,0,"4,508","187,018","200,503",0,0,"47,747","42,385",BX,LCC,GMP/CJU,DOM,"44,928"
Oct-23,여객기,GMP,김포,CJU,제주,ASV,121,120,"24,952","25,322",225,225,0,0,0,0,"98,883","109,395",0,0,"26,595","26,400",RS,LCC,GMP/CJU,DOM,"24,952"
Oct-23,여객기,GMP,김포,CJU,제주,ESR,479,477,"87,263","87,690",774,890,0,0,"1,277",0,"362,865","419,610",0,0,"90,531","90,153",ZE,LCC,GMP/CJU,DOM,"87,263"
Oct-23,여객기,GMP,김포,CJU,제주,JJA,627,625,"115,531","112,267","1,016",981,0,0,0,"10,150","544,993","575,574",0,0,"118,503","118,125",7C,LCC,GMP/CJU,DOM,"115,531"
Oct-23,여객기,GMP,김포,CJU,제주,JNA,278,279,"50,100","52,570",423,425,0,0,"22,178","8,078","216,914","250,555",0,0,"53,901","54,498",LJ,LCC,GMP/CJU,DOM,"50,100"
Oct-23,여객기,GMP,김포,CJU,제주,KAL,812,810,"148,481","154,887","1,690","1,708",0,0,"1,026,554","1,069,376","894,002","1,017,538",0,0,"164,784","164,414",KE,KE,GMP/CJU,DOM,"148,481"
Oct-23,여객기,GMP,김포,CJU,제주,TWB,433,432,"77,877","79,714",678,696,0,0,1,0,"350,175","407,720",0,0,"81,837","81,648",TW,LCC,GMP/CJU,DOM,"77,877"
Oct-23,여객기,GMP,김포,HIN,사천,JNA,62,62,"8,538","9,339",93,131,0,0,0,0,"21,393","26,026",0,0,"11,718","11,718",LJ,LCC,GMP/HIN,DOM,"8,538"
Oct-23,여객기,GMP,김포,KPO,포항 경주,JNA,31,31,"2,653","3,192",46,59,0,0,0,0,"6,365","7,913",0,0,"5,859","5,859",LJ,LCC,GMP/KPO,DOM,"2,653"
Oct-23,여객기,GMP,김포,KWJ,광주,AAR,62,62,"6,835","7,724",65,98,0,0,0,0,"22,497","27,690",0,0,"10,788","10,788",OZ,OZ,GMP/KWJ,DOM,"6,835"
Oct-23,여객기,GMP,김포,PUS,김해,ABL,326,356,"50,496","58,433",315,451,0,0,"50,345","51,457","149,950","165,289",0,0,"59,774","65,820",BX,LCC,GMP/PUS,DOM,"50,496"
Oct-23,여객기,GMP,김포,PUS,김해,JJA,94,94,"15,374","15,165",75,74,0,0,0,0,"33,835","36,317",0,0,"17,706","17,706",7C,LCC,GMP/PUS,DOM,"15,374"
Oct-23,여객기,GMP,김포,PUS,김해,JNA,62,62,"10,648","10,568",43,45,0,0,0,0,"25,049","20,358",0,0,"11,718","11,718",LJ,LCC,GMP/PUS,DOM,"10,648"
Oct-23,여객기,GMP,김포,PUS,김해,KAL,276,276,"33,738","35,239",174,237,0,0,"61,409","81,445","145,635","154,357",0,0,"39,888","39,888",KE,KE,GMP/PUS,DOM,"33,738"
Oct-23,여객기,GMP,김포,PUS,김해,TWB,107,107,"19,056","19,414",120,154,0,0,0,15,"40,726","45,080",0,0,"20,223","20,223",TW,LCC,GMP/PUS,DOM,"19,056"
Oct-23,여객기,GMP,김포,RSU,여수,AAR,62,62,"7,019","8,332",79,114,0,0,0,0,"30,319","35,908",0,0,"11,256","11,256",OZ,OZ,GMP/RSU,DOM,"7,019"
Oct-23,여객기,GMP,김포,RSU,여수,JNA,31,31,"4,170","4,246",37,39,0,0,0,0,"9,044","11,296",0,0,"5,859","5,859",LJ,LCC,GMP/RSU,DOM,"4,170"
Oct-23,여객기,GMP,김포,USN,울산,JNA,31,31,"4,179","5,071",58,73,0,0,0,0,"16,831","18,246",0,0,"5,859","5,859",LJ,LCC,GMP/USN,DOM,"4,179"
Oct-23,여객기,GMP,김포,USN,울산,KAL,62,62,"7,179","7,646",40,72,0,0,"4,445",0,"23,101","31,531",0,0,"8,680","8,680",KE,KE,GMP/USN,DOM,"7,179"
Oct-23,여객기,HIN,사천,CJU,제주,KAL,1,1,127,183,2,3,0,0,0,0,524,932,0,0,188,188,KE,KE,HIN/CJU,DOM,127
Oct-23,여객기,HIN,사천,GMP,김포,JNA,62,62,"9,339","8,538",131,93,0,0,0,0,"26,026","21,393",0,0,"11,718","11,718",LJ,LCC,GMP/HIN,DOM,"9,339"
Oct-23,여객기,ICN,인천,CJU,제주,ASV,,1,,192,,3,,0,,0,,817,,0,,195,RS,LCC,ICN/CJU,DOM,0
Oct-23,여객기,ICN,인천,CJU,제주,ESR,,3,,485,,0,,0,,0,,"2,225",,0,,567,ZE,LCC,ICN/CJU,DOM,0
Oct-23,여객기,ICN,인천,CJU,제주,JJA,,2,,227,,0,,0,,0,,922,,0,,378,7C,LCC,ICN/CJU,DOM,0
Oct-23,여객기,ICN,인천,CJU,제주,JNA,,1,,180,,2,,0,,0,,784,,0,,189,LJ,LCC,ICN/CJU,DOM,0
Oct-23,여객기,ICN,인천,CJU,제주,KAL,,1,,170,,3,,0,,0,,897,,0,,188,KE,KE,ICN/CJU,DOM,0
Oct-23,여객기,ICN,인천,CJU,제주,TWB,,1,,188,,0,,0,,0,,886,,0,,189,TW,LCC,ICN/CJU,DOM,0
Oct-23,여객기,ICN,인천,PUS,김해,KAL,124,124,"17,896","17,392",69,92,0,0,0,0,"346,388","342,083",0,0,"21,680","21,695",KE,KE,ICN/PUS,DOM,"17,896"
Oct-23,여객기,ICN,인천,TAE,대구,KAL,31,31,"2,130","1,965",14,20,0,0,0,0,"42,468","39,845",0,0,"4,439","4,406",KE,KE,ICN/TAE,DOM,"2,130"
Oct-23,여객기,KPO,포항 경주,CJU,제주,JNA,62,62,"9,612","9,695",128,125,0,0,0,0,"51,645","56,664",0,0,"11,718","11,718",LJ,LCC,KPO/CJU,DOM,"9,612"
Oct-23,여객기,KPO,포항 경주,GMP,김포,JNA,31,31,"3,192","2,653",59,46,0,0,0,0,"7,913","6,365",0,0,"5,859","5,859",LJ,LCC,GMP/KPO,DOM,"3,192"
Oct-23,여객기,KUV,군산,CJU,제주,ESR,62,62,"10,078","10,820",143,152,0,0,0,0,"49,617","59,373",0,0,"11,718","11,718",ZE,LCC,KUV/CJU,DOM,"10,078"
Oct-23,여객기,KUV,군산,CJU,제주,JNA,59,59,"9,288","8,516",125,95,0,0,0,0,"47,381","47,464",0,0,"11,151","11,151",LJ,LCC,KUV/CJU,DOM,"9,288"
Oct-23,여객기,KWJ,광주,CJU,제주,AAR,152,152,"21,697","22,329",204,187,0,0,0,0,"110,304","127,200",0,0,"26,718","26,718",OZ,OZ,KWJ/CJU,DOM,"21,697"
Oct-23,여객기,KWJ,광주,CJU,제주,JJA,62,62,"10,900","11,083",93,63,0,0,0,1,"51,550","56,776",0,0,"11,718","11,718",7C,LCC,KWJ/CJU,DOM,"10,900"
Oct-23,여객기,KWJ,광주,CJU,제주,JNA,118,118,"20,481","20,819",157,185,0,0,0,0,"94,335","109,443",0,0,"22,244","22,244",LJ,LCC,KWJ/CJU,DOM,"20,481"
Oct-23,여객기,KWJ,광주,CJU,제주,KAL,96,96,"12,973","12,933",144,135,0,0,0,0,"66,712","72,867",0,0,"14,928","14,928",KE,KE,KWJ/CJU,DOM,"12,973"
Oct-23,여객기,KWJ,광주,CJU,제주,TWB,124,124,"21,788","21,829",213,219,0,0,0,0,"113,481","121,839",0,0,"23,436","23,436",TW,LCC,KWJ/CJU,DOM,"21,788"
Oct-23,여객기,KWJ,광주,GMP,김포,AAR,62,62,"7,724","6,835",98,65,0,0,0,0,"27,690","22,497",0,0,"10,788","10,788",OZ,OZ,GMP/KWJ,DOM,"7,724"
Oct-23,여객기,PUS,김해,CJU,제주,ABL,339,366,"64,964","65,845",633,618,0,0,"98,246","101,488","333,465","358,982",0,0,"69,184","74,726",BX,LCC,PUS/CJU,DOM,"64,964"
Oct-23,여객기,PUS,김해,CJU,제주,JJA,201,201,"37,236","36,650",310,347,0,0,0,0,"223,012","217,211",0,0,"37,989","37,989",7C,LCC,PUS/CJU,DOM,"37,236"
Oct-23,여객기,PUS,김해,CJU,제주,JNA,124,124,"22,357","21,290",224,211,0,0,"29,586","10,480","121,553","126,128",0,0,"23,380","23,380",LJ,LCC,PUS/CJU,DOM,"22,357"
Oct-23,여객기,PUS,김해,CJU,제주,KAL,198,198,"33,982","32,542",358,302,0,0,"147,356","72,439","219,321","226,790",0,0,"35,352","35,352",KE,KE,PUS/CJU,DOM,"33,982"
Oct-23,여객기,PUS,김해,GMP,김포,ABL,356,326,"58,433","50,496",451,315,0,0,"51,457","50,345","165,289","149,950",0,0,"65,820","59,774",BX,LCC,GMP/PUS,DOM,"58,433"
Oct-23,여객기,PUS,김해,GMP,김포,JJA,94,94,"15,165","15,374",74,75,0,0,0,0,"36,317","33,835",0,0,"17,706","17,706",7C,LCC,GMP/PUS,DOM,"15,165"
Oct-23,여객기,PUS,김해,GMP,김포,JNA,62,62,"10,568","10,648",45,43,0,0,0,0,"20,358","25,049",0,0,"11,718","11,718",LJ,LCC,GMP/PUS,DOM,"10,568"
Oct-23,여객기,PUS,김해,GMP,김포,KAL,276,276,"35,239","33,738",237,174,0,0,"81,445","61,409","154,357","145,635",0,0,"39,888","39,888",KE,KE,GMP/PUS,DOM,"35,239"
Oct-23,여객기,PUS,김해,GMP,김포,TWB,107,107,"19,414","19,056",154,120,0,0,15,0,"45,080","40,726",0,0,"20,223","20,223",TW,LCC,GMP/PUS,DOM,"19,414"
Oct-23,여객기,PUS,김해,ICN,인천,KAL,124,124,"17,392","17,896",92,69,0,0,0,0,"342,083","346,388",0,0,"21,695","21,680",KE,KE,ICN/PUS,DOM,"17,392"
Oct-23,여객기,RSU,여수,CJU,제주,AAR,62,62,"9,503","9,534",116,123,0,0,0,0,"49,371","50,723",0,0,"10,374","10,374",OZ,OZ,RSU/CJU,DOM,"9,503"
Oct-23,여객기,RSU,여수,CJU,제주,JNA,31,31,"5,696","5,709",81,68,0,0,0,0,"31,278","36,459",0,0,"5,859","5,859",LJ,LCC,RSU/CJU,DOM,"5,696"
Oct-23,여객기,RSU,여수,CJU,제주,KAL,3,3,262,362,3,4,0,0,0,0,"1,133","1,839",0,0,420,420,KE,KE,RSU/CJU,DOM,262
Oct-23,여객기,RSU,여수,GMP,김포,AAR,62,62,"8,332","7,019",114,79,0,0,0,0,"35,908","30,319",0,0,"11,256","11,256",OZ,OZ,GMP/RSU,DOM,"8,332"
Oct-23,여객기,RSU,여수,GMP,김포,JNA,31,31,"4,246","4,170",39,37,0,0,0,0,"11,296","9,044",0,0,"5,859","5,859",LJ,LCC,GMP/RSU,DOM,"4,246"
Oct-23,여객기,TAE,대구,CJU,제주,AAR,90,90,"13,752","13,439",146,132,0,0,0,0,"76,497","76,553",0,0,"15,444","15,444",OZ,OZ,TAE/CJU,DOM,"13,752"
Oct-23,여객기,TAE,대구,CJU,제주,JJA,62,62,"11,269","11,213",105,172,0,0,0,0,"56,885","68,684",0,0,"11,718","11,718",7C,LCC,TAE/CJU,DOM,"11,269"
Oct-23,여객기,TAE,대구,CJU,제주,JNA,152,152,"26,950","26,489",347,297,0,0,0,0,"135,055","141,433",0,0,"28,641","28,641",LJ,LCC,TAE/CJU,DOM,"26,950"
Oct-23,여객기,TAE,대구,CJU,제주,KAL,6,6,741,835,10,9,0,0,0,0,"2,983","3,998",0,0,840,840,KE,KE,TAE/CJU,DOM,741
Oct-23,여객기,TAE,대구,CJU,제주,TWB,205,205,"37,526","36,611",375,326,0,0,"26,059","4,304","172,012","199,326",0,0,"38,745","38,556",TW,LCC,TAE/CJU,DOM,"37,526"
Oct-23,여객기,TAE,대구,ICN,인천,KAL,31,31,"1,965","2,130",20,14,0,0,0,0,"39,845","42,468",0,0,"4,406","4,439",KE,KE,ICN/TAE,DOM,"1,965"
Oct-23,여객기,USN,울산,CJU,제주,KAL,31,31,"4,241","4,153",129,128,0,0,0,0,"24,661","25,989",0,0,"4,340","4,340",KE,KE,USN/CJU,DOM,"4,241"
Oct-23,여객기,USN,울산,GMP,김포,JNA,31,31,"5,071","4,179",73,58,0,0,0,0,"18,246","16,831",0,0,"5,859","5,859",LJ,LCC,GMP/USN,DOM,"5,071"
Oct-23,여객기,USN,울산,GMP,김포,KAL,62,62,"7,646","7,179",72,40,0,0,0,"4,445","31,531","23,101",0,0,"8,680","8,680",KE,KE,GMP/USN,DOM,"7,646"
Oct-23,여객기,WJU,원주,CJU,제주,JNA,62,62,"9,866","10,211",138,130,0,0,0,0,"52,825","60,016",0,0,"11,718","11,718",LJ,LCC,WJU/CJU,DOM,"9,866"
Nov-23,여객기,CJJ,청주,CJU,제주,AAR,90,90,"12,343","12,763",140,124,0,0,0,0,"59,807","68,483",0,0,"15,311","15,311",OZ,OZ,CJJ/CJU,DOM,"12,343"
Nov-23,여객기,CJJ,청주,CJU,제주,EOK,99,99,"15,705","16,143",158,173,0,0,0,0,"78,284","93,171",0,0,"17,820","17,820",RF,LCC,CJJ/CJU,DOM,"15,705"
Nov-23,여객기,CJJ,청주,CJU,제주,ESR,90,91,"15,699","15,612",110,91,0,0,0,0,"72,806","85,348",0,0,"17,010","17,199",ZE,LCC,CJJ/CJU,DOM,"15,699"
Nov-23,여객기,CJJ,청주,CJU,제주,JJA,120,120,"20,769","20,679",171,131,0,0,0,0,"84,781","108,506",0,0,"22,680","22,680",7C,LCC,CJJ/CJU,DOM,"20,769"
Nov-23,여객기,CJJ,청주,CJU,제주,JNA,180,180,"30,397","31,279",337,364,0,0,0,"2,768","145,965","176,581",0,0,"33,951","33,951",LJ,LCC,CJJ/CJU,DOM,"30,397"
Nov-23,여객기,CJJ,청주,CJU,제주,KAL,120,120,"17,065","16,918",185,212,0,0,0,0,"88,309","98,308",0,0,"21,153","21,120",KE,KE,CJJ/CJU,DOM,"17,065"
Nov-23,여객기,CJJ,청주,CJU,제주,TWB,110,110,"18,256","19,011",166,202,0,0,0,0,"85,086","103,645",0,0,"20,790","20,790",TW,LCC,CJJ/CJU,DOM,"18,256"
Nov-23,여객기,CJU,제주,CJJ,청주,AAR,90,90,"12,763","12,343",124,140,0,0,0,0,"68,483","59,807",0,0,"15,311","15,311",OZ,OZ,CJJ/CJU,DOM,"12,763"
Nov-23,여객기,CJU,제주,CJJ,청주,EOK,99,99,"16,143","15,705",173,158,0,0,0,0,"93,171","78,284",0,0,"17,820","17,820",RF,LCC,CJJ/CJU,DOM,"16,143"
Nov-23,여객기,CJU,제주,CJJ,청주,ESR,90,90,"15,424","15,699",91,110,0,0,0,0,"84,349","72,806",0,0,"17,010","17,010",ZE,LCC,CJJ/CJU,DOM,"15,424"
Nov-23,여객기,CJU,제주,CJJ,청주,JJA,120,120,"20,679","20,769",131,171,0,0,0,0,"108,506","84,781",0,0,"22,680","22,680",7C,LCC,CJJ/CJU,DOM,"20,679"
Nov-23,여객기,CJU,제주,CJJ,청주,JNA,180,180,"31,279","30,397",364,337,0,0,"2,768",0,"176,581","145,965",0,0,"33,951","33,951",LJ,LCC,CJJ/CJU,DOM,"31,279"
Nov-23,여객기,CJU,제주,CJJ,청주,KAL,120,120,"16,918","17,065",212,185,0,0,0,0,"98,308","88,309",0,0,"21,120","21,153",KE,KE,CJJ/CJU,DOM,"16,918"
Nov-23,여객기,CJU,제주,CJJ,청주,TWB,110,110,"19,011","18,256",202,166,0,0,0,0,"103,645","85,086",0,0,"20,790","20,790",TW,LCC,CJJ/CJU,DOM,"19,011"
Nov-23,여객기,CJU,제주,GMP,김포,AAR,764,771,"146,967","145,382","1,393","1,415",0,0,"991,465","711,686","845,185","752,023",0,0,"164,174","165,536",OZ,OZ,GMP/CJU,DOM,"146,967"
Nov-23,여객기,CJU,제주,GMP,김포,ABL,289,291,"53,400","52,507",425,425,0,0,"18,338","1,014","243,414","216,965",0,0,"55,662","55,769",BX,LCC,GMP/CJU,DOM,"53,400"
Nov-23,여객기,CJU,제주,GMP,김포,ASV,116,116,"23,666","22,887",203,201,0,0,0,0,"98,234","84,767",0,0,"25,520","25,520",RS,LCC,GMP/CJU,DOM,"23,666"
Nov-23,여객기,CJU,제주,GMP,김포,ESR,496,498,"88,894","86,668",612,586,0,0,0,660,"383,097","314,726",0,0,"93,744","94,122",ZE,LCC,GMP/CJU,DOM,"88,894"
Nov-23,여객기,CJU,제주,GMP,김포,JJA,597,602,"104,767","108,410",695,754,0,0,"13,702",0,"502,713","455,194",0,0,"112,833","113,778",7C,LCC,GMP/CJU,DOM,"104,767"
Nov-23,여객기,CJU,제주,GMP,김포,JNA,211,210,"38,278","37,336",262,216,0,0,"57,876","12,954","170,570","144,502",0,0,"39,768","39,580",LJ,LCC,GMP/CJU,DOM,"38,278"
Nov-23,여객기,CJU,제주,GMP,김포,KAL,640,642,"111,555","108,050",878,850,0,0,"1,428,920","918,729","698,653","623,551",0,0,"119,900","120,180",KE,KE,GMP/CJU,DOM,"111,555"
Nov-23,여객기,CJU,제주,GMP,김포,TWB,419,420,"75,628","72,626",577,545,0,0,0,0,"360,437","310,672",0,0,"79,191","79,380",TW,LCC,GMP/CJU,DOM,"75,628"
Nov-23,여객기,CJU,제주,HIN,사천,KAL,13,13,"1,989","1,846",31,25,0,0,0,0,"11,206","9,495",0,0,"2,444","2,444",KE,KE,HIN/CJU,DOM,"1,989"
Nov-23,여객기,CJU,제주,ICN,인천,AAR,5,,771,,5,,0,,0,,"4,203",,0,,855,,OZ,OZ,ICN/CJU,DOM,771
Nov-23,여객기,CJU,제주,ICN,인천,ABL,1,,103,,1,,0,,0,,404,,0,,195,,BX,LCC,ICN/CJU,DOM,103
Nov-23,여객기,CJU,제주,ICN,인천,ESR,1,,187,,1,,0,,0,,"1,400",,0,,189,,ZE,LCC,ICN/CJU,DOM,187
Nov-23,여객기,CJU,제주,ICN,인천,JJA,5,,733,,3,,0,,0,,"2,819",,0,,945,,7C,LCC,ICN/CJU,DOM,733
Nov-23,여객기,CJU,제주,ICN,인천,KAL,2,,217,,0,,0,,0,,"1,218",,0,,361,,KE,KE,ICN/CJU,DOM,217
Nov-23,여객기,CJU,제주,ICN,인천,TWB,1,,152,,0,,0,,0,,563,,0,,189,,TW,LCC,ICN/CJU,DOM,152
Nov-23,여객기,CJU,제주,KPO,포항 경주,JNA,60,59,"8,684","7,970",102,100,0,0,0,0,"50,978","40,313",0,0,"11,340","11,151",LJ,LCC,KPO/CJU,DOM,"8,684"
Nov-23,여객기,CJU,제주,KUV,군산,ESR,59,59,"9,322","9,575",90,88,0,0,0,0,"51,289","44,245",0,0,"11,151","11,151",ZE,LCC,KUV/CJU,DOM,"9,322"
Nov-23,여객기,CJU,제주,KUV,군산,JNA,28,28,"4,011","3,721",58,50,0,0,0,0,"21,421","18,081",0,0,"5,292","5,292",LJ,LCC,KUV/CJU,DOM,"4,011"
Nov-23,여객기,CJU,제주,KWJ,광주,AAR,119,118,"17,433","16,685",111,108,0,0,0,0,"96,225","78,119",0,0,"20,393","20,233",OZ,OZ,KWJ/CJU,DOM,"17,433"
Nov-23,여객기,CJU,제주,KWJ,광주,JJA,60,60,"10,307","10,331",44,51,0,0,0,0,"49,499","44,546",0,0,"11,340","11,340",7C,LCC,KWJ/CJU,DOM,"10,307"
Nov-23,여객기,CJU,제주,KWJ,광주,JNA,60,60,"10,382","10,353",51,66,0,0,0,0,"51,270","41,119",0,0,"11,316","11,316",LJ,LCC,KWJ/CJU,DOM,"10,382"
Nov-23,여객기,CJU,제주,KWJ,광주,KAL,120,120,"14,784","14,690",84,74,0,0,0,0,"78,925","67,523",0,0,"18,240","18,240",KE,KE,KWJ/CJU,DOM,"14,784"
Nov-23,여객기,CJU,제주,KWJ,광주,TWB,120,120,"21,367","21,646",192,163,0,0,0,0,"116,094","109,455",0,0,"22,680","22,680",TW,LCC,KWJ/CJU,DOM,"21,367"
Nov-23,여객기,CJU,제주,PUS,김해,ABL,266,265,"53,172","52,716",449,468,0,0,"139,476","94,123","284,817","247,311",0,0,"56,287","56,375",BX,LCC,PUS/CJU,DOM,"53,172"
Nov-23,여객기,CJU,제주,PUS,김해,JJA,207,208,"37,319","37,346",331,319,0,0,0,0,"213,143","189,810",0,0,"39,108","39,297",7C,LCC,PUS/CJU,DOM,"37,319"
Nov-23,여객기,CJU,제주,PUS,김해,JNA,119,120,"21,321","21,416",186,218,0,0,"42,043","25,830","114,952","102,668",0,0,"22,469","22,657",LJ,LCC,PUS/CJU,DOM,"21,321"
Nov-23,여객기,CJU,제주,PUS,김해,KAL,180,180,"27,831","27,617",226,192,0,0,"107,666","152,868","187,219","160,489",0,0,"29,664","29,664",KE,KE,PUS/CJU,DOM,"27,831"
Nov-23,여객기,CJU,제주,RSU,여수,AAR,60,60,"7,532","7,100",71,75,0,0,0,0,"37,599","32,530",0,0,"10,098","10,098",OZ,OZ,RSU/CJU,DOM,"7,532"
Nov-23,여객기,CJU,제주,RSU,여수,JNA,29,30,"5,066","5,128",45,48,0,0,0,0,"32,673","27,402",0,0,"5,481","5,670",LJ,LCC,RSU/CJU,DOM,"5,066"
Nov-23,여객기,CJU,제주,RSU,여수,KAL,30,30,"3,235","2,744",51,40,0,0,0,0,"16,989","13,011",0,0,"4,248","4,248",KE,KE,RSU/CJU,DOM,"3,235"
Nov-23,여객기,CJU,제주,TAE,대구,AAR,60,60,"8,254","8,433",65,48,0,0,0,0,"46,767","41,266",0,0,"10,098","10,098",OZ,OZ,TAE/CJU,DOM,"8,254"
Nov-23,여객기,CJU,제주,TAE,대구,JJA,61,60,"11,260","10,986",101,60,0,0,0,0,"64,278","56,132",0,0,"11,529","11,340",7C,LCC,TAE/CJU,DOM,"11,260"
Nov-23,여객기,CJU,제주,TAE,대구,JNA,120,120,"20,923","21,162",180,193,0,0,0,125,"104,037","100,377",0,0,"22,637","22,637",LJ,LCC,TAE/CJU,DOM,"20,923"
Nov-23,여객기,CJU,제주,TAE,대구,KAL,60,60,"7,570","7,234",98,101,0,0,0,0,"38,892","30,913",0,0,"8,400","8,400",KE,KE,TAE/CJU,DOM,"7,570"
Nov-23,여객기,CJU,제주,TAE,대구,TWB,202,202,"36,453","35,952",236,256,0,0,0,"32,920","185,091","152,527",0,0,"38,178","38,178",TW,LCC,TAE/CJU,DOM,"36,453"
Nov-23,여객기,CJU,제주,USN,울산,KAL,30,30,"3,851","3,692",59,49,0,0,0,0,"23,272","19,779",0,0,"4,200","4,200",KE,KE,USN/CJU,DOM,"3,851"
Nov-23,여객기,CJU,제주,WJU,원주,JNA,57,57,"7,947","8,333",76,77,0,0,0,0,"44,430","40,230",0,0,"10,773","10,773",LJ,LCC,WJU/CJU,DOM,"7,947"
Nov-23,여객기,GMP,김포,CJU,제주,AAR,771,764,"145,382","146,967","1,415","1,393",0,0,"711,686","991,465","752,023","845,185",0,0,"165,536","164,174",OZ,OZ,GMP/CJU,DOM,"145,382"
Nov-23,여객기,GMP,김포,CJU,제주,ABL,291,289,"52,507","53,400",425,425,0,0,"1,014","18,338","216,965","243,414",0,0,"55,769","55,662",BX,LCC,GMP/CJU,DOM,"52,507"
Nov-23,여객기,GMP,김포,CJU,제주,ASV,116,116,"22,887","23,666",201,203,0,0,0,0,"84,767","98,234",0,0,"25,520","25,520",RS,LCC,GMP/CJU,DOM,"22,887"
Nov-23,여객기,GMP,김포,CJU,제주,ESR,498,496,"86,668","88,894",586,612,0,0,660,0,"314,726","383,097",0,0,"94,122","93,744",ZE,LCC,GMP/CJU,DOM,"86,668"
